order_id,expected_freight_oot_reproduced,year_month_reproduced
004ba47bb589cdbc485e6025bd6d3c81,14.961601171777252,2017-12
004ca5ae248069d68e8594df8abf6ce0,27.356472192675486,2018-06
004d76fef3dd46eb4f70da049c8d1f93,22.175751293563167,2017-12
004eab0fd8f28adaf8d488976f77febe,11.060138775769683,2017-08
004f5d8f238e8908e6864b874eda3391,20.76839401504314,2018-02
004fb11815bc03b01b20a614eef69d14,19.89230125697069,2017-11
004fb5e6f90a178dc74ad2b016649249,17.10776810915396,2017-06
005059edee63c8c708ba61910793b31b,32.4091061336724,2018-02
00526a9d4ebde463baee25f386963ddc,34.06247445371069,2018-08
0055b77cca3186676c147f532dd2547b,36.293966597975185,2018-02
0057199db02d1a5ef41bacbf41f8f63b,18.347562984888118,2018-01
00571ded73b3c061925584feab0db425,30.431323596261905,2017-05
00584d79015452d19fd3d044ba3abdc0,14.839244945202731,2017-07
00588f5f20fee630b83d4709e0a42715,25.159684954658506,2017-08
005997dca4c1fc45066d0a03d54a6469,14.975319829328765,2018-04
005a1dded353107dbabf8ffc83a20365,14.450899996539551,2018-02
005b49de51a4e006055e8487a50ad8e4,15.931690062516664,2017-04
005cad6157eadc7f1f09917607f1704a,20.901360440185275,2017-04
005d9a5423d47281ac463a968b3936fb,43.981905288508905,2017-10
005e5166e99d1e4d0c4f808b0540ba94,19.10666162998568,2018-02
005f25968fc854ea16fb16f5bdbc87c7,16.23359405004524,2018-03
00602f25bffa1dcfb71e202fbf9824fb,33.024334658856475,2017-11
00611822267e76e0055c25c18506f06e,17.073702405393075,2018-07
006127b8b9a1681a982313ed7129c3c0,17.18967722775854,2018-03
0064d74f7de7917d54768d7722ad56ac,27.334481625134174,2017-09
006557c3221c1fcd02b0106343ab357b,8.626032564715187,2018-02
00664284de7a3470d22931ed78615ee4,16.80127823761706,2017-09
0066a1fdaee16ad5022c5ef979d0b661,23.244000207195672,2018-06
0067c6030d65af0ff98790158ddb0020,13.708786826471412,2018-04
0068468c453d28c8ef3fd089e50a5847,19.76264670637578,2017-11
00685d31ae12e47470ba5c18ba74f22c,17.76609564619386,2017-08
0068c109948b9a1dfb8530d1978acef3,36.108762829648256,2018-01
0068e836900867da359bd81db9227a33,15.973612670919838,2017-09
0068fb0e223115e911d362627e8b8800,14.916347371076103,2018-07
006c42f310102c1910b3c5793ce5fc34,18.517946338266967,2018-08
006cb7cafc99b29548d4f412c7f9f493,19.555996382966004,2018-02
006cba07f62f921fe4f58365bde2b2eb,15.135490930978081,2017-08
006dd93155bc2abd844cc5eed3a0fe7f,8.2282291180814,2017-12
006df90050498994d670b40da4651d22,7.8546090722762525,2018-08
006e05e81c068ddc38e48ebe189b922e,13.979729096924105,2017-12
006e43460a55bc60c0a437521e426529,29.19744070837545,2017-05
006e91ddb0674525f84ce0da0655c7ba,21.376948010644387,2018-04
006f7dfffe2d90809598e8f1972b829b,11.214626777857077,2018-03
0070092bb6004faafa287e5fc35971e9,12.366305834466232,2017-07
0071ee2429bc1efdc43aa3e073a5290e,31.00177386168865,2018-01
0072847849eafe70995fa51a714c81ac,13.243176800735903,2018-05
00750f68bb64537034e93554c64b41b5,9.422711925254427,2017-11
00756576f4e494406945ac21cb82cfe0,17.94835239301558,2018-01
00772b2af35643653f108fdac1155ee3,12.28840065778635,2017-04
00789ce015e7e5791c7914f32bb4fad4,14.08914742747209,2017-06
0078a358a14592b887eb140ef515f5ab,80.68166799037377,2017-11
0079bca8e89bd52fdb87408e4f3fb94d,8.16665810979692,2018-05
007bbb40c95870c0f75a7855f2636c65,22.00961011482937,2018-04
007beb35f98c075747e6fc4fd1c0cb73,18.56437752604146,2017-09
007c7cb12ef3567531307ca78d395758,16.65179771709129,2018-02
007ec946d4f798caf2b43c9d44c56421,15.624631358944022,2017-11
007ff0b0f79be782f633fc3b18cbe337,14.67070745059927,2018-02
0080eebb288dba1857ccf048dfe6bdfe,12.5435460623767,2017-08
0081ab2c99dc85945c28926b77dc6960,9.928878318611046,2018-02
0081ce648af7d6a7bac2a93b6035d1e3,16.84661548190182,2017-11
0084209c576daad6ff4534902fcb4892,15.701021747321517,2017-07
0084e195fbd72ae51599af47f04afede,20.96773599019364,2018-03
00858d03144cc35cfd1dd043647e7c88,16.777687114686422,2018-03
008720830a8a30e39e6f22f81818a141,10.74274756855835,2017-08
0087889a1c836be17f58afd7f1729a4a,11.308569218507849,2017-10
008819c6d5f6da6fa5cd9d50ca927cf4,7.892860599861738,2018-08
00891ba5de66f55000ee358ceea9b345,15.883421654834029,2017-05
008990da719764fb392914d8ab53ad04,14.130210722000372,2018-05
008a1b3db2a8bf63418c2cf7c7f494b1,13.85341799573718,2018-04
008a40c2b8b21893e04945ce58854b55,16.53135169206206,2018-04
008c3a655c66f4d92370d0d422732f69,11.562364320730302,2018-03
008ce8764db2e397e153000e017475b6,9.07534620912857,2018-05
008cfe221ab054c89bc31720098cca51,34.22131598338031,2018-08
008d9bf350ff02ed444b3452cf3f57e0,30.59880783081947,2018-06
008dc31c0ae7121f2791953ae5f532c3,23.862629808712384,2018-01
008dd5e80ebf8f849aa0c5bf4e22ce7a,15.756144140101066,2018-03
008eaf9004164883520d0bd32b107261,19.82380839409758,2017-07
008f831b7185cff7ab35a46c37d64cd2,23.663803353284838,2018-06
008fab5602c441d51f30b1464f5d4643,,2017-02
0091a677651feaf5a08d7bb147681e14,8.486269088634357,2018-08
00921e4911895b93c7b4fc0d80c0815e,10.794948687297358,2018-06
0093cbf16a6afb7f0ab7cc821b6f9e92,20.57275086414625,2017-11
00946f674d880be1f188abc10ad7cf46,32.658447313412324,2017-12
00949655cdd8d0465e433a5e6c9643e5,9.048016819917875,2018-06
0094bd07f49fed90209ffa62d1ef26d6,8.477050650924527,2018-05
0094d4660e323945f84f5c29eb348aae,28.503446639010463,2018-01
0094dc9ea7e3cd54d95aea42685673ff,,2017-03
0095790a64527ec83aeaaf99023c050e,26.73260882467108,2017-11
0096668e5b0b8e9657a6f7209a4e58b4,13.385833604006207,2018-07
009742b43f4530bc3db7f62332c50f4b,14.010455017287937,2017-10
00975e709cd12c34d3bd44e4a7f7a876,10.313567274243063,2017-08
0097aafe2a01dd54e39888976160c377,9.386005660204162,2018-08
0097f0545a302aafa32782f1734ff71c,40.35029713990752,2018-03
009838529bb913846ab6670d22865381,28.445553410393565,2018-06
0098dbda25722a3f019fe252a0cd10b3,21.02930299320996,2017-09
009905140e9f8cc35d5be897937381db,29.526243647065076,2018-03
00995d799817ecc3bd2abd8fbe59c430,11.972990326222527,2018-07
00998f38df3012359ef195ca75ebb329,28.20099447327443,2018-05
009ac365164f8e06f59d18a08045f6c4,13.918525770620045,2017-11
009c278fa2ed6e7ec498200b60193ca8,14.231367052677546,2018-01
009e11afa25aa95ae78e60a793995c9b,26.88076201619575,2017-10
009fa9bd0d92710e840793bfefa80867,15.888057848734942,2017-06
00a0116ff15ff973ea16bee881208ae7,40.71214964113607,2018-02
00a12754417a49a9dec20361849aa917,8.861351194169009,2018-05
00a13ab02fbe82f78cd84f14e41564ed,9.494769532382154,2017-12
00a174dbf11967d260033fa6ab711493,26.647288456942277,2017-11
00a1e977cf6e672402963940db55d919,7.980227785381304,2018-07
00a250dbdb3153cc6ecf4d3f07ef6a17,9.81111965441126,2017-12
00a379dfab816a83741012b71b264098,7.879965555292023,2018-08
00a3a334aec7455a6d3319981499a3da,14.210218419471872,2017-10
00a3f1ef430d3984dece2f39d6cbf431,23.145685314315635,2018-05
00a4d94df1c9757661679b2f4bd6d311,17.296188486465613,2018-04
00a57dfbb049fbaae10763e2cf15f797,44.26394976500362,2018-07
00a690becda145533fa5a54daa7b6ad5,21.044639990233435,2018-04
00a77f9cc25b05b2004752593d7b8888,20.281282357411076,2017-06
00a843f5a80c7aea894c558acc29f513,15.491694303264206,2017-09
00a870c6c06346e85335524935c600c0,14.863793783537117,2018-05
00a9536682ecb394a3794c1608200803,14.206916168885334,2017-05
00aa423621f35a9ca6c6240f275b0640,13.813847682948248,2017-11
00ab1aba567dfebdc39caa4e7ca2f1b2,11.320820827246662,2017-09
00ab210695a17fe10e6b23616ae5bc97,8.497170738836013,2018-06
00ab3a43bda739029ffce95d3b2fb56c,7.93860190542385,2018-08
00ab9fa91aafa3d881164b0da48999aa,62.40812753520326,2018-05
00ac05fe0fc047c54418098eb64e3aaa,21.492652053045752,2018-02
00ac2a1ec784f71feeb7ba1e5959750d,14.730109089925323,2018-04
00ace652c8a5072670f30674e5f19844,24.00258249512801,2018-01
00ad1a02d4d9decad15c7e8f8a9470cc,20.25814133966304,2018-08
00af3d9ddff7f256e83d79247dbe1a9f,26.190695164267982,2018-02
00af53fdc2002f5b6a8f16db648e003b,10.714026867236473,2017-06
00b12f4674177ef40c4bdb034138c843,16.595545245416925,2018-07
00b1861aeb89afa498404c684148a619,31.58162878068201,2018-08
00b2d2f2b5f7b98e6b1828764660134e,15.694225129356973,2018-08
00b30bb163474583c14db1689259cf4d,18.47548765128071,2018-01
00b402e8a76d3da83714c52d3977cc2d,16.43064008238315,2018-01
00b44ba3d7c4a5e9a9ebafef9150781d,8.198501450646821,2018-08
00b47ee856118583dbec7d1f9b18d847,14.93569945754676,2018-03
00b4846d477a7baf5d4e47970bc08c7e,16.028808478404095,2018-01
00b4a910f64f24dbcac04fe54088a443,,2017-01
00b4c651133c06fb175123a492f1cac3,10.799216118991971,2018-08
00b5e1c770b1868ec1b6b726be3aa9b9,9.475551209719907,2018-01
00b676b01c289cc661c6f7732492771a,16.279885771723407,2017-08
00b6c055922e0ed2d88efdd252b2fb64,12.656047166952744,2018-05
00b6e66f005a657a6b13eedcacdf9342,41.89360915089365,2018-08
00b7174ea52bb811ebe2663add51afc0,17.57676841545789,2018-05
00b8d354b36820e9d6131fd5173c5581,12.157669464303925,2018-02
00b9e0f8f588d0406a3de447eb606970,15.718532064074887,2018-01
00ba414462370af2d76195d12e0d5481,15.532014843989968,2017-11
00ba57ae98928df6ba6ec9d3d8d4b1b7,15.801713771506849,2018-07
00bbc4179554524748f77763ddd62266,8.560497340534742,2017-08
00bc78808b22918a467b2fa4b8ef5d68,12.40115747416939,2017-04
00bcee890eba57a9767c7b5ca12d3a1b,67.45313763895525,2017-07
00bd2cb7e9076e1ccc9f766fc01a4cfd,13.113677109460012,2018-04
00bd50cdd31bd22e9081e6e2d5b3577b,9.552295037173765,2018-01
00bd8cf08fa3998ea6ad6d16c2165822,11.93928717101978,2017-12
00bdcdda88e6b02977fc6ce3d412c600,15.317340689837884,2018-06
00bdebefeb760588a3425fad9dfed3d9,18.28041622969848,2018-03
00beb247698c6aae94e3f859d279e2cd,8.222432666003408,2018-05
00bf1320ffb5fe47a845feca16c0e0b4,19.53425387582209,2017-09
00c00d5b36157595e21108ba1da2828f,32.79588413130273,2017-09
00c2335723b9b74668062e946dc66621,14.123887883325915,2017-12
00c405bd71187154a7846862f585a9d4,16.43634464331133,2017-10
00c42b1633c1b2fa4e937bf312466561,14.740402869199212,2018-01
00c47cfa491ef55779ec7557673087fc,11.617117084321391,2018-07
00c47fefb9a49baec12ab3654d7f548e,38.28721824510159,2017-12
00c4f17dcb94448f27a2cbaa83f10a4b,8.590940970145091,2018-06
00c62d05602c1ca8164b98746d127fa8,18.2631095017615,2018-06
00c763284c0056eed753352f5559ff0a,14.449426488283407,2018-05
00c81b6675ef9ecaaff5fc1d6720b96c,14.709227824444676,2017-10
00c826c901ab01b6f598a8f0c9b56b82,15.313991997212371,2018-04
00c842d0ae6462afc1d38fc055b02c75,17.455832565865485,2017-11
00c8be06a8029e300dabd52c7d4c6ad2,15.21124569678463,2018-02
00c8bfbb0a1224dcdb0180a544247159,24.947432841288208,2018-05
00c9474e0334f7a4ffc8c3a8bd21a51e,32.081885783895096,2018-05
00c95282163553a982f38481f9488481,14.880027464153939,2017-08
00c9d0257381c7e9ec13b4505f25b2cf,19.48798472339379,2018-04
00c9d9e61ed13f5bf2f0344da1aa4775,,2017-02
00c9f7d4b0e87781465e562dc109f6aa,58.18487812202497,2017-05
00cb18db3d9c03f8386e7fc70cad2504,18.760619623537693,2017-07
00cb9736c0b43d6c1e2fbb2b88e69f6a,29.03241454363984,2018-01
00ce92d57f4f9a112bdb8a2a283e5f97,34.74867058053526,2018-01
00ceda91cb2ded8570ca73e70571740a,14.798093036364307,2018-02
00cee8a4dbb042385cbbd84699e78b2e,11.352604103279798,2018-07
00cf2b04c59f0ecaf822bf3f334d5c3b,15.176342002920595,2018-03
00cf47526e0f7920b381b2baf4ecf1c7,,2017-02
00cfabbe2a93b70beeec4894f86712a8,14.585419122373638,2017-06
00d03eb3425f41a599ae2f788e23c07f,,2017-02
00d0ff2017f9ea13dd7eec7470ca473a,15.189642606826917,2018-06
00d1289d5125017a90e528b5a7cee91f,16.541003960491143,2018-03
00d15ff0236872686e4899ed1ce680ad,17.32244832928063,2018-08
00d1e381c0995f0bdb95909fe7434d0b,34.64050132830066,2018-03
00d2559e61b9a0744a0552c35c5ecccb,25.563500491412697,2018-06
00d29386638bbfd1331a2cd7ab91b5b5,13.874865766722795,2017-09
00d4439957b7fd3f8da4a33a965817fb,15.808387433559469,2017-04
00d50baf1bc56a3c59de1810a6b84b0d,30.170681139507295,2017-05
00d5fac7792747fba4b528f23930bebd,14.266414338502898,2018-03
00d831d5c3ea03b7cd6f883ad799c7e4,10.265813933238048,2018-03
00d85bfe0e28c91b69d0fe1f29255a31,21.83324307084502,2018-05
00d88c00221ce96a1cfcaca9f2fceb3b,39.33064493753039,2018-03
00d8d65b666158b633f96054d31af43b,21.691576342611654,2017-10
00d94e8901b75ee0d6ef1f87f947b666,39.29943145027321,2017-05
00d9ac423c9ad6781c0ed04e87666691,28.53468203111405,2017-10
00dc6ad47477b3b62d3c0acbe98a82a4,33.998260272154496,2018-02
00df27e666004db9f14bce766fa5327c,14.039855768301612,2017-11
00dfb074b5c910fbd08e04691c4b712f,29.452017186804248,2017-06
00e054d0da011d5016f31011af488f4f,16.35183818499823,2018-03
00e0bac9f6306d8269770acf4ee4b027,17.41474437523646,2018-03
00e1426d4c79f2e022570012c1ff57ed,25.11839354089372,2018-03
00e1bdb3f1388c8ed222597ee4fa01e7,17.396924527031583,2017-05
00e32e413e017e64ff93a9e800b8e1be,21.32815816116456,2018-04
00e365f4fc03d1098841af23d05c17a6,17.102140703492715,2018-08
00e4050fe32e786290a29c61141e979f,14.337041602303245,2017-08
00e5b655df1cc911466758210325c67c,23.749976192102856,2017-07
00e63486fad9d24645c9c84ed77c15fa,14.488098597623038,2018-08
00e6786fee8f476835c151a4d3fa9bf1,16.712364852607326,2018-03
00e6bc6b166eb28b4502c1cad4457248,15.872703675554462,2018-07
00e7aeced1d61792368ec7bf8b967a90,20.801823368381427,2017-04
00e7ee1b050b8499577073aeb2a297a1,22.084867552736064,2017-05
00ea33f994bec0bbfda582074083ae12,14.68397477961867,2018-06
00ea690fe8c5eba029a3884243a02352,16.91299028583463,2017-11
00eb7b95af5ed25aaec66d4ff5295846,14.070160196082634,2018-01
00ec95a58b63378d4cc06d196cdefdf6,15.690161099230393,2017-12
00ed64bc080d87b4ab7f0c433bc5e98f,12.993280908068465,2017-05
00eead1d5a799277ef3d6b387b0bebef,11.241039095125602,2018-08
00eef7fe9e315a85d1a61a50cccb2494,15.500039609951251,2018-02
00ef7ed06a55243f3e6a9d373a89eb14,24.0614546845357,2018-01
00efb72d8e18533f736e86770705d094,21.71908115280431,2018-06
00f1a34f176151c4dcbd802c244e1072,14.660641340915,2018-08
00f1bb0af030935db1745ee28367ea26,17.964473215736664,2018-08
00f1c7c1542f5f86c3091749d9e939d8,14.677311625583869,2017-12
00f1cc7439ccb8671133776d1829faf5,39.03169294481103,2017-11
00f251b943aba645652c7138e4716fee,20.39583516907375,2018-08
00f2a3509bd600bd1a06a48353788d93,9.314576300244358,2018-02
00f2c876aa08fbba04199823952e96c1,15.60657663938685,2017-04
00f324f6ec332cd73ef8be4888573662,22.539405099798934,2017-06
00f33ee62c15223679d3550e751c37cd,16.5857568693005,2017-11
00f426c7214575822c3cb44ea59ef0f6,17.336074346236686,2018-07
00f57f2ccce2a2e3f393fe8f5e616e0d,26.322616494845665,2018-07
00f5fbdc777e8198c1ee008122e28ae3,21.986474410298584,2017-07
00f621226c6f4e938348f6f3a71fdc62,29.621016921596546,2018-05
00f6ac4816d12f49026b09f2aa77d15f,43.575411505320126,2018-08
00f6dbc6195397197ee147ee45607a2c,15.717174421125922,2017-05
00f7c5b41250e0126ced62d612ff4711,27.3700723807332,2018-01
00f86b368251d739f1896d41469b2b7a,43.462210718795525,2018-08
00f8fc0cb9d9b7813f1f54fbd75426f1,15.32229900222588,2018-01
00f98eaeddb9debc8df8cb27e08216d4,9.668639170758002,2017-10
00f9b0236a85fb8a06fbd9b9c53fddd8,16.795704724393804,2018-04
00f9b6769c6648ac08bf43081d1f2b07,15.934638420664943,2018-05
00faa6afcde74aaa630e1d2fda2bb0f7,15.831227783153096,2018-08
00fb055886536063afa0dbee07a0944f,31.74847934294017,2017-05
00fb278a99144cc1004b3ed1452ff5e1,,2017-03
00fbcd8b120e5706c58b9d1a0026a7da,14.219028086585077,2017-11
00fc308dd7f0937682698becaa9dcc45,19.491768988262677,2018-08
00fcf938cde49ae138942b632ed62393,18.320109403618982,2018-01
00fdb72e467da6f3b000b19b368a6cf6,15.414811933148261,2017-10
00fe20fc069833ab95021b46d6862646,9.429707264634104,2018-04
00fed9e582d5a3e38566872eec164ac6,46.47398500418359,2017-09
010061e3aa0c6ed5e393dda0652bbee8,11.412164800910858,2017-11
01006620eb4732deec44be4b0d9e33cd,18.03952113502843,2017-10
010078e0913f48d014483bd856c01ca1,9.277362316334406,2017-11
01015fb6493ea5b9ba105c80b5452da1,9.781278392310472,2018-01
0101aea69a09e1aa32caa6dbaba98503,18.308785979527826,2018-05
01029b44abe6e15c8df48b1b759ab437,12.556961826579943,2018-06
0103878b7ed86b6ec873cfae01379472,26.717009938077865,2018-08
01074135a88ffa5978eaadfc7f482f2b,29.48403018854575,2018-03
0108c64ec135e4a7a75e9b5102af9bfa,32.66336050782965,2018-01
0108fba93678555ad1cec9c267848187,17.8738495328723,2017-06
01094e169d4b14edaf6954eeddb83633,19.38015408835241,2017-09
010a35dc7fc3808a03d243d2fd8c6e35,9.169458754059745,2017-12
010ab3b1993057e91f825c672375a66d,,2017-02
010b0f6bd323a9effd095a743e660f26,9.943867049547539,2017-07
010b143d83a59b355cd5a75c0f0fd785,69.1388706734044,2017-08
010c995323bc17d8156fbe2c37fed63e,,2017-03
010d14f76a229c295260e4ca4744acc7,15.52767086423869,2017-12
010d15deea8cae96ae86ea8097917a17,28.283879856373677,2018-04
010d6db2f77220b394f147836c94f27b,13.691891561873812,2018-07
010e04b5f879320f29a9bd6ca41abc94,16.647391276751172,2018-02
010e7dda85fff564e8b7076ae3928efb,31.51744757115068,2017-11
010ef5b0279d7512e7343cb775e423c0,17.878417785164174,2018-04
010efe60bdadc9261d1902f3c1dda5f3,14.775593238138805,2018-06
010f223ddbec749e95ef3f5414f9c4ee,15.731625231853966,2018-06
010fadb12341d8253d920362fc8f7a16,14.485166160722951,2018-02
010ff1cfe12f3094577e72b7bcecdf98,17.030219956742606,2017-10
0110688c40ff035d672af3aac1f38f10,57.39099501560095,2018-02
011080783e02d05b26c8c158b3653a42,15.252004036900006,2018-06
011105c3b5b8693eda1bfb1f152cec2a,25.561075924043617,2017-07
011108c8a3d6eee6807f48a2e639439f,100.66560123186905,2017-04
01115c06246220def210911556bdc0e5,29.786693157609665,2018-03
011331376a4c6cc7a9e5bc165ec169d0,57.118456869655844,2017-06
011375f941b3695c3c3ee58bfe0d3655,16.373120704137474,2017-09
0113affd907a209209ab08413bb54226,18.083824579589237,2018-07
0113c9989fe6e5007795daec0633b405,29.711845819737977,2018-06
011405ae7b89def8ffb3468eb29c299d,8.854436995388541,2018-05
01144cadcf64b6427f0a6580a3033220,31.76382223802919,2018-02
0114835d7f0b3f674b70a989411e31c1,10.768063050005416,2017-08
01156b662f3f47b249b5a8881d205f08,15.323161797240179,2017-09
